mean: -320779073.095 std: (+/-439945301.588) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -213749438.967 std: (+/-362924912.941) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -206318050.638 std: (+/-355172564.243) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -221184715.548 std: (+/-356815280.623) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -226000897.141 std: (+/-353395597.615) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -220938135.880 std: (+/-370047499.445) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -241327773.433 std: (+/-364232566.983) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -209199172.695 std: (+/-353579914.201) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -200396349.195 std: (+/-356154305.500) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -236556722.460 std: (+/-373038145.703) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -197555168.932 std: (+/-368732011.892) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -197115235.468 std: (+/-349178094.848) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -217011548.697 std: (+/-351845929.030) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -234648914.345 std: (+/-371264256.875) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -217854220.597 std: (+/-355147563.754) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 10, 'min_samples_leaf': 4}
mean: -318218997.571 std: (+/-411942941.986) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -323678101.008 std: (+/-450460824.616) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -329127591.975 std: (+/-407622514.421) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -351586456.072 std: (+/-431877633.805) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -340761224.305 std: (+/-405751901.475) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -322545747.498 std: (+/-424685008.171) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -355052545.492 std: (+/-393194104.458) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -345501773.999 std: (+/-439159960.032) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -332731398.990 std: (+/-457867590.498) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -340359309.976 std: (+/-434160884.526) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -323549086.097 std: (+/-480633430.457) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -344787325.042 std: (+/-440888182.234) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -343841348.125 std: (+/-454247550.675) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -328441221.764 std: (+/-455249751.770) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -318116610.082 std: (+/-488727639.384) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -328358970.413 std: (+/-469019948.056) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -330096921.900 std: (+/-470464690.251) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -348393717.551 std: (+/-433044893.050) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -329624968.352 std: (+/-481332734.298) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -333913215.011 std: (+/-458780413.316) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -294461620.469 std: (+/-462706236.643) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -290922456.281 std: (+/-444895822.660) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -301743516.678 std: (+/-441870746.458) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -290236209.330 std: (+/-461624005.018) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -288169427.433 std: (+/-449477654.306) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -294727674.740 std: (+/-456777283.642) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -291348447.142 std: (+/-447055184.074) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -303102466.885 std: (+/-425433922.874) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -292412674.962 std: (+/-445420928.336) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -289888795.444 std: (+/-445439968.421) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -235847062.416 std: (+/-362261799.417) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -244336284.966 std: (+/-331076167.194) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -257045437.401 std: (+/-306576052.382) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -252103190.226 std: (+/-387682202.113) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -253375153.376 std: (+/-382445806.089) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -248562726.739 std: (+/-368206299.890) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -255496109.724 std: (+/-352345929.521) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -248120283.195 std: (+/-351957072.518) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -237137024.504 std: (+/-386411583.064) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -238137169.090 std: (+/-383673984.320) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -279117347.403 std: (+/-426344310.014) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -256280574.970 std: (+/-433025896.645) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -271301706.225 std: (+/-424053039.601) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -273462991.370 std: (+/-430600318.322) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -274880155.373 std: (+/-427759950.532) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -279059448.930 std: (+/-416588869.985) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -269481804.795 std: (+/-445387127.736) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -265746065.458 std: (+/-434205470.982) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -262587801.042 std: (+/-431357063.351) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -285606740.891 std: (+/-421882325.045) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -251954974.885 std: (+/-410171619.561) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -261076809.162 std: (+/-401242742.569) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -258656442.272 std: (+/-418298345.004) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -254637255.309 std: (+/-392921592.518) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -252923780.164 std: (+/-411598781.327) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -260871464.667 std: (+/-399387119.049) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -247191554.654 std: (+/-414749100.889) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -251247726.317 std: (+/-403665414.793) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -242416422.840 std: (+/-408821593.577) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -249627030.120 std: (+/-413093500.197) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 2}
mean: -231478905.892 std: (+/-341907654.106) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -225837500.943 std: (+/-328001682.839) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -245347060.510 std: (+/-321480208.137) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -238551250.559 std: (+/-322268078.345) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -237965225.474 std: (+/-324607092.468) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -230606779.692 std: (+/-325310905.424) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -227415360.481 std: (+/-326327029.644) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -240555118.721 std: (+/-321828063.488) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -235163644.633 std: (+/-323680781.425) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -231298095.235 std: (+/-324258486.643) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -224493924.797 std: (+/-341438850.133) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -231778046.991 std: (+/-328361233.967) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -235391481.094 std: (+/-324668938.549) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -242773774.779 std: (+/-318741338.536) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -232803918.183 std: (+/-323878846.743) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -242291732.998 std: (+/-319697545.898) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -239304967.620 std: (+/-321045402.539) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -242575139.382 std: (+/-322705657.021) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -236499735.609 std: (+/-323740878.329) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -236849179.741 std: (+/-323885279.569) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -225588850.389 std: (+/-344497489.508) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -228321715.350 std: (+/-332198283.496) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -225404523.235 std: (+/-329962243.339) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -228002833.471 std: (+/-331164460.157) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -232188337.151 std: (+/-326305808.104) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -228312504.319 std: (+/-330482361.078) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -232446728.458 std: (+/-325562474.102) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -228739311.470 std: (+/-328076296.712) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -229162526.105 std: (+/-330303885.465) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -236377654.415 std: (+/-324572534.836) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 20, 'min_samples_leaf': 4}
mean: -235783064.956 std: (+/-303977984.214) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -213131912.543 std: (+/-382828867.507) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -228131376.996 std: (+/-320028635.230) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -207848127.300 std: (+/-354701458.499) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -232611791.283 std: (+/-279461315.295) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -239005742.342 std: (+/-319243984.260) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -243581826.620 std: (+/-261360633.510) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -221031572.787 std: (+/-290757961.050) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -237537252.897 std: (+/-346208889.129) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -236808389.769 std: (+/-361061383.223) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -260675628.326 std: (+/-368867003.955) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
mean: -255223847.327 std: (+/-354389007.629) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 20, 'min_samples_leaf': 1}
